;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Processos históricos de formação da língua inglesa;;;False
1;10;Períodos e gêneros literários nas literaturas em língua inglesa;;;True
2;11;Aspectos fonológicos, morfossintáticos e léxico-gramaticais da língua inglesa;;;False
3;12;Períodos e gêneros literários nas literaturas em língua inglesa;;;True
4;13;Aspectos pragmático-discursivos da língua inglesa;;;True
5;14;Aspectos pragmático-discursivos da língua inglesa;;;True
6;15;Literatura, cultura e diversidade em língua inglesa;;;True
7;16;Interfaces das literaturas em língua inglesa com outras artes e a mídia;;;True
8;17;Correntes teóricas e modalidades de análise do texto literário em língua inglesa;;;False
9;18;Correntes teóricas e modalidades de análise do texto literário em língua inglesa;;;True
10;19;Concepções de linguagem, língua, texto e discurso;;;True
11;20;Literaturas em língua inglesa em perspectiva interdisciplinar;;;True
12;21;Teorias de aquisição e de aprendizagem de língua inglesa;;;True
13;22;Tecnologias da informação e da comunicação no ensino-aprendizagem de língua inglesa e suas respectivas literaturas na Educação Básica;;;True
14;23;Processos avaliativos no ensino-aprendizagem de língua inglesa e suas respectivas literaturas na Educação Básica;;;True
15;24;Processos de leitura e produção de textos na língua inglesa;;;True
16;25;Diversidade linguística do inglês e seus aspectos geopolíticos;;;True
17;26;Métodos de investigação e pesquisa na área de língua inglesa e suas literaturas em seus diversos contextos;;;True
18;27;Processos históricos de formação da língua inglesa;;;True
19;28;Literatura, cultura e diversidade em língua inglesa;;;True
20;29;Conceitos de cânone literário nas literaturas em língua inglesa;;;True
21;30;Processos avaliativos no ensino-aprendizagem de língua inglesa e suas respectivas literaturas na Educação Básica;;;True
22;31;Diferença, Diversidade, Educação especial e inclusiva;Políticas e práticas de articulação escola-comunidade e movimentos sociais;;True
23;32;Teorias pedagógicas;;;True
24;33;Cultura Surda e Libras;;;True
25;34;Planejamento, organização e gestão democrática educacional em espaço escolar e não escolar;;;True
26;35;Tecnologias da comunicação e informação nas práticas educativas;;;True
