;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;História Antiga;;;False
1;10;História do Brasil;;;True
2;11;História da África;;;False
3;12;História Contemporânea;;;True
4;13;Teoria e Metodologia da História;;;True
5;14;História do Brasil;;;True
6;15;História Moderna;;;True
7;16;História e cultura afro-brasileira e indígena;;;True
8;17;História e cultura afro-brasileira e indígena;;;True
9;18;História da América;;;True
10;19;História Medieval;;;True
11;20;História do Brasil;;;True
12;21;Teoria e Metodologia da História;;;True
13;22;História do Brasil;;;True
14;23;História do Brasil;;;True
15;24;História e cultura afro-brasileira e indígena;;;False
16;25;História Medieval;;;True
17;26;História Moderna;;;False
18;27;Ensino de História;;;True
19;28;Ensino de História;;;True
20;29;História e cultura afro-brasileira e indígena;;;True
21;30;Ensino de História;;;False
22;31;Diferença, Diversidade, Educação especial e inclusiva;Políticas e práticas de articulação escola-comunidade e movimentos sociais;;True
23;32;Teorias pedagógicas;;;True
24;33;Cultura Surda e Libras;;;True
25;34;Planejamento, organização e gestão democrática educacional em espaço escolar e não escolar;;;True
26;35;Tecnologias da comunicação e informação nas práticas educativas;;;True
