;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Estudos linguísticos: aspectos pragmático-discursivos das línguas portuguesa e inglesa;Estudos literários: literatura em língua portuguesa e em língua inglesa: suas interfaces com demais sistemas culturais, artísticos e midiáticos;;True
1;10;Estudos linguísticos: aspectos pragmático-discursivos das línguas portuguesa e inglesa;;;True
2;11;Estudos linguísticos: aspectos pragmático-discursivos das línguas portuguesa e inglesa;Formação profissional: concepções de língua(gem), texto e discurso;;False
3;12;Formação profissional: perspectivas sobre o processo de construção identitária docente e a concepção do professor como pesquisador;;;True
4;13;Estudos linguísticos: processos históricos de formação das línguas portuguesa e inglesa;Estudos linguísticos: aspectos pragmático-discursivos das línguas portuguesa e inglesa;Formação profissional: concepções de língua(gem), texto e discurso;True
5;14;Estudos linguísticos: aspectos pragmático-discursivos das línguas portuguesa e inglesa;Estudos literários: aspectos e contextos de produção/recepção do texto literário em língua portuguesa e em língua inglesa;Formação profissional: concepções de língua(gem), texto e discurso;True
6;15;Estudos literários: aspectos e contextos de produção/recepção do texto literário em língua portuguesa e em língua inglesa;Estudos literários: períodos e gêneros literários em língua portuguesa e em língua inglesa;;True
7;16;Estudos linguísticos: aspectos pragmáticodiscursivos das línguas portuguesa e inglesa;Estudos linguísticos: processos de leitura e produção de textos nas línguas portuguesa e inglesa;;True
8;17;Estudos linguísticos: processos de leitura e produção de textos nas línguas portuguesa e inglesa;Estudos linguísticos: gêneros discursivos e textuais nas línguas portuguesa e inglesa em diferentes modalidades;Formação profissional: concepções de língua(gem), texto e discurso;True
9;18;Estudos literários: períodos e gêneros literários em língua portuguesa e em língua inglesa;Estudos literários: literatura, cultura e diversidade cultural em língua portuguesa e em língua inglesa;;True
10;19;Formação profissional: (novas) tecnologias da informação e da comunicação no ensinoaprendizagem de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;;;False
11;20;Formação profissional: teorias de aquisição e de aprendizagem de língua portuguesa e de língua inglesa;Formação profissional: métodos e abordagens de ensino de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;;True
12;21;Formação profissional: processos avaliativos no ensino-aprendizagem de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;;;True
13;22;Estudos literários: literatura em língua portuguesa e em língua inglesa: suas interfaces com demais sistemas culturais, artísticos e midiáticos;Formação profissional: teorias de aquisição e de aprendizagem de língua portuguesa e de língua inglesa;;True
14;23;"Formação profissional: perspectivas sobre o processo de construção identitária docente e a concepção do professor como pesquisador;";;;True
15;24;Estudos linguísticos: processos de leitura e produção de textos nas línguas portuguesa e inglesa;Formação profissional: teorias de aquisição e de aprendizagem de língua portuguesa e de língua inglesa;;True
16;25;Formação profissional: perspectivas sobre o processo de construção identitária docente e a concepção do professor como pesquisador;;;True
17;26;Formação profissional: métodos e abordagens de ensino de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;;;True
18;27;Formação profissional: teorias de aquisição e de aprendizagem de língua portuguesa e de língua inglesa;Formação profissional: métodos e abordagens de ensino de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;;True
19;28;Estudos linguísticos: aspectos pragmático-discursivos das línguas portuguesa e inglesa;Estudos linguísticos: processos de leitura e produção de textos nas línguas portuguesa e inglesa;Formação profissional: métodos e abordagens de ensino de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;True
20;29;Formação profissional: (novas) tecnologias da informação e da comunicação no ensino-aprendizagem de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;;;True
21;30;Formação profissional: métodos e abordagens de ensino de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;Formação profissional: (novas) tecnologias da informação e da comunicação no ensino-aprendizagem de língua portuguesa e de língua inglesa e suas respectivas literaturas na educação básica;;True
22;31;Gestão democrática educacional;;;True
23;32;Planejamento, organização e gestão escolar e em outros espaços educativos;Políticas, organização e financiamento da educação brasileira;;True
24;33;Teorias pedagógicas;Psicologia da Educação (aprendizagem e desenvolvimento);;False
25;34;Coordenação, elaboração e avaliação de projeto político-pedagógico;Planejamento, organização e gestão escolar e em outros espaços educativos;;True
26;35;Educação inclusiva e diversidade;;;True
