;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Fundamentos de Programação e Linguagens de Programação;;;True
1;10;Algoritmos e Estruturas de Dados;;;True
2;11;Probabilidade e Estatística;;;True
3;12;Pesquisa Operacional;;;True
4;13;Fundamentos de Programação e Linguagens de Programação;;;True
5;14;Fundamentos de Programação e Linguagens de Programação;;;True
6;15;Fundamentos de Sistemas de Informação e Teoria Geral de Sistemas;Banco de Dados;;True
7;16;Fundamentos de Sistemas de Informação e Teoria Geral de Sistemas;Governança de Tecnologia da Informação e Comunicação;;False
8;17;Sistemas Operacionais;;;False
9;18;Arquitetura empresarial;;;True
10;19;Arquitetura e Organização de Computadores;;;False
11;20;Redes de Computadores e Sistemas Distribuídos;;;False
12;21;Gerência de Projetos;;;True
13;22;Segurança e Auditoria de Sistemas;;;True
14;23;Redes de Computadores e Sistemas Distribuídos;;;False
15;24;Engenharia de Software;;;True
16;25;Gerência de Projetos;;;True
17;26;Qualidade de Processo e Produto;;;True
18;27;Qualidade de Processo e Produto;Fundamentos de Sistemas de Informação e Teoria Geral de Sistemas;;True
19;28;Interação HumanoComputador;;;True
20;29;Segurança e Auditoria de Sistemas;;;True
21;30;Banco de Dados;;;True
22;31;Banco de Dados;;;False
23;32;Modelagem de Processos de Negócio;;;True
24;33;Informática e Sociedade;;;True
25;34;Gestão do Conhecimento;;;False
26;35;Engenharia de Software;;;False
