;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Morfofisiologia;Zoologia;;False
1;10;Geologia;;;True
2;11;Biologia celular e molecular;;;True
3;12;Morfofisiologia;;;True
4;13;Evolução;;;True
5;14;Bioquímica;;;True
6;15;Evolução;Zoologia;;False
7;16;Botânica;;;False
8;17;Botânica;Ecologia;Micologia;True
9;18;Evolução;Zoologia;Paleontologia;True
10;19;Biologia celular e molecular;Genética;Evolução;False
11;20;Ecologia;;;True
12;21;Biologia celular e molecular;;;False
13;22;Ética e Bioética;;;False
14;23;Paleontologia;;;True
15;24;Microbiologia;Imunologia;Biossegurança;True
16;25;Imunologia;;;True
17;26;Fundamentação teórica sobre o uso da pesquisa participativa para a solução de problemas como alternativa filosófica e metodológica para a educação em Ciências e Biologia;;;True
18;27;Fundamentação teórica sobre as relações entre sustentabilidade, biodiversidade e educação ambiental;;;True
19;28;Fundamentação teórica sobre o uso da pesquisa participativa para a solução de problemas como alternativa filosófica e metodológica para a educação em Ciências e Biologia;;;False
20;29;Fundamentação pedagógica e instrumentação para o ensino de Ciências e Biologia;;;True
21;30;Fundamentação teórica sobre o uso da pesquisa participativa para a solução de problemas como alternativa filosófica e metodológica para a educação em Ciências e Biologia;;;True
22;31;Gestão democrática educacional;;;True
23;32;Planejamento, organização e gestão escolar e em outros espaços educativos;Políticas, organização e financiamento da educação brasileira;;True
24;33;Teorias pedagógicas;Psicologia da Educação (aprendizagem e desenvolvimento);;False
25;34;Coordenação, elaboração e avaliação de projeto político-pedagógico;Planejamento, organização e gestão escolar e em outros espaços educativos;;True
26;35;Educação inclusiva e diversidade;;;True
