;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Ensino da música em diferentes contextos: princípios metodológicos, educacionais e filosóficos;;;True
1;10;Ensino da música em diferentes contextos: princípios metodológicos, educacionais e filosóficos;;;True
2;11;Pesquisa científica, suas possibilidades e implicações para a área de música;Tecnologia, seus usos e implicações para área de música;;False
3;12;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;Aspectos da criação musical: técnicas e recursos de composição, arranjo e improvisação;;True
4;13;Ensino da música em diferentes contextos: princípios metodológicos, educacionais e filosóficos;;;True
5;14;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;Aspectos da prática musical: elementos de interpretação, repertórios, estilos e gêneros de música, em sua diversidade;;True
6;15;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;Aspectos da prática musical: elementos de interpretação, repertórios, estilos e gêneros de música, em sua diversidade;;True
7;16;Aspectos da prática musical: elementos de interpretação, repertórios, estilos e gêneros de música, em sua diversidade;;;True
8;17;Aspectos da prática musical: elementos de interpretação, repertórios, estilos e gêneros de música, em sua diversidade;;;True
9;18;Aspectos da criação musical: técnicas e recursos de composição, arranjo e improvisação;;;True
10;19;Aspectos da criação musical: técnicas e recursos de composição, arranjo e improvisação;;;True
11;20;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;;;True
12;21;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;;;True
13;22;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;;;True
14;23;Aspectos da criação musical: técnicas e recursos de composição, arranjo e improvisação;;;True
15;24;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;;;True
16;25;Música em diversas culturas em suas dimensões humanas, sociais, estético-filosóficas e sonora;;;True
17;26;Tecnologia, seus usos e implicações para área de música;Música em diversas culturas em suas dimensões humanas, sociais, estético-filosóficas e sonora;;True
18;27;Aspectos perceptivos, teóricos e estruturais da música, em sua diversidade;;;True
19;28;Tecnologia, seus usos e implicações para área de música;;;True
20;29;Tecnologia, seus usos e implicações para área de música;;;True
21;30;Pesquisa científica, suas possibilidades e implicações para a área de música;;;True
22;31;Gestão democrática educacional;;;True
23;32;Planejamento, organização e gestão escolar e em outros espaços educativos;Políticas, organização e financiamento da educação brasileira;;True
24;33;Teorias pedagógicas;Psicologia da Educação (aprendizagem e desenvolvimento);;False
25;34;Coordenação, elaboração e avaliação de projeto político-pedagógico;Planejamento, organização e gestão escolar e em outros espaços educativos;;True
26;35;Educação inclusiva e diversidade;;;True
