;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;História Moderna;;;True
1;10;História Contemporânea;;;True
2;11;História do Brasil;;;True
3;12;Teoria e Metodologia da História;;;True
4;13;Teoria e Metodologia da História;;;True
5;14;História e cultura indígena;;;True
6;15;História do Brasil;;;False
7;16;História da África;;;True
8;17;História da América;;;True
9;18;Ensino de História;;;True
10;19;Teoria e Metodologia da História;;;True
11;20;História da América;;;True
12;21;História Medieval;;;True
13;22;História Antiga;;;True
14;23;História Moderna;;;True
15;24;História da África;;;True
16;25;História Medieval;;;True
17;26;História Antiga;;;False
18;27;História da África;;;True
19;28;Teoria e Metodologia da História;;;True
20;29;História Medieval;;;True
21;30;História do Brasil;;;True
22;31;História Contemporânea;;;True
23;32;História da América;;;True
24;33;História Antiga;;;True
25;34;História e cultura indígena;;;False
26;35;Teoria e Metodologia da História;;;True
