;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Filosofia da Natureza na Filosofia Antiga;;;True
1;10;Ética na Filosofia Antiga;;;True
2;11;Metafísica na Filosofia Antiga;;;True
3;12;Estética;;;False
4;13;Metafísica na Filosofia Medieval;;;True
5;14;Filosofia da Linguagem na Filosofia Medieval;;;True
6;15;Filosofia Política na Filosofia Moderna;;;True
7;16;Ética na Filosofia Moderna;;;True
8;17;Crítica da Metafísica na Filosofia Moderna;;;True
9;18;Filosofia Analítica na Filosofia Contemporânea;;;True
10;19;Existencialismo na Filosofia Contemporânea;;;True
11;20;Filosofia da Linguagem na Filosofia Contemporânea;;;True
12;21;Epistemologia na Filosofia Contemporânea;;;True
13;22;Ética na Filosofia Contemporânea;;;True
14;23;Filosofia Política na Filosofia Contemporânea;;;True
15;24;Lógica;;;True
16;25;Filosofia da História;;;True
17;26;Filosofia da Educação e Ensino de Filosofia;;;True
18;27;Filosofia da Educação e Ensino de Filosofia;;;False
19;28;Filosofia da Educação e Ensino de Filosofia;;;True
20;29;Filosofia da Educação e Ensino de Filosofia;;;True
21;30;Filosofia da Educação e Ensino de Filosofia;;;False
22;31;Gestão democrática educacional;;;True
23;32;Planejamento, organização e gestão escolar e em outros espaços educativos;Políticas, organização e financiamento da educação brasileira;;True
24;33;Teorias pedagógicas;Psicologia da Educação (aprendizagem e desenvolvimento);;False
25;34;Coordenação, elaboração e avaliação de projeto político-pedagógico;Planejamento, organização e gestão escolar e em outros espaços educativos;;True
26;35;Educação inclusiva e diversidade;;;True
