;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;10;Métodos de avaliação fisioterapêutica;Exames complementares;;True
1;11;Funcionalidade humana;;;True
2;12;Funcionalidade humana;;;True
3;13;Funcionalidade humana;;;False
4;14;Anatomia, fisiologia e patologia de órgãos e sistemas;;;True
5;15;Cinesiologia e biomecânica ;Métodos de avaliação fisioterapêutica;;False
6;16;Gestão de serviços de saúde ;Acessibilidade e tecnologia assistiva;;True
7;17;Cinesiologia e biomecânica ;Métodos de avaliação fisioterapêutica;;True
8;18;Cinesiologia e biomecânica ;;;True
9;19;Anatomia, fisiologia e patologia de órgãos e sistemas;;;True
10;20;Níveis de atenção à saúde;;;True
11;21;Níveis de atenção à saúde ;Funcionalidade humana;;True
12;22;Recursos e intervenções em fisioterapia;;;True
13;23;Métodos de avaliação fisioterapêutica;;;True
14;24;Determinantes do processo de saúdedoença;Funcionalidade humana;;True
15;25;Métodos de avaliação fisioterapêutica;Cinesiologia e biomecânica;;True
16;26;Recursos e intervenções em fisioterapia;;;True
17;27;Recursos e intervenções em fisioterapia;;;True
18;28;Recursos e intervenções em fisioterapia;;;True
19;29; Cinesiologia e biomecânica;;;True
20;30;Anatomia, fisiologia e patologia de órgãos e sistemas;;;True
21;31;Cinesiologia e biomecânica ;Funcionalidade humana;;True
22;32;Métodos de avaliação fisioterapêutica ;Recursos e intervenções em fisioterapia;;True
23;33;Níveis de atenção à saúde;Funcionalidade humana;;True
24;34;Recursos e intervenções em fisioterapia ;Exames complementares;;True
25;35;Funcionalidade humana;;;False
26;36;Métodos de avaliação fisioterapêutica ;Recursos e intervenções em fisioterapia;;True
27;37;Níveis de atenção à saúde;Recursos e intervenções em fisioterapia;;True
28;38;Métodos de avaliação fisioterapêutica ;Funcionalidade humana;;True
