;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Níveis de análise da língua;;;False
1;10;Variação linguística;;;True
2;11;Teorias críticas da literatura;;;False
3;12;Gêneros literários da antiguidade à contemporaneidade;Movimentos literários;;True
4;13;Níveis de análise da língua;Variação linguística;;False
5;14;Inter-relações da literatura com outros sistemas culturais e semióticos;;;True
6;15;Conceitos de literatura e cultura;Especificidades da linguagem literária;Formação do cânone e do anticânone;False
7;16;Gêneros discursivos e tipologias textuais;;;True
8;17;Variação linguística;Aspectos distintivos, linguísticos e extralinguísticos do português do Brasil;;True
9;18;Níveis de análise da língua;Variação linguística;;True
10;19;Gêneros literários da antiguidade à contemporaneidade;Formação do cânone e do anticânone;;True
11;20;Inter-relações da literatura com outros sistemas culturais e semióticos;;;True
12;21;Gêneros discursivos e tipologias textuais;Especificidades da linguagem literária;Gêneros literários da antiguidade à contemporaneidade;True
13;22;Níveis de análise da língua;;;True
14;23;Especificidades da linguagem literária;;;True
15;24;Níveis de análise da língua;;;True
16;25;Níveis de análise da língua;;;True
17;26;Concepções de língua e linguagem nas diversas teorias linguísticas;Ensino e aprendizagem da língua portuguesa;;True
18;27;Ensino e aprendizagem de literatura;;;True
19;28;Concepções de língua e linguagem nas diversas teorias linguísticas;Ensino e aprendizagem da língua portuguesa;;True
20;29;Especificidades da linguagem literária;Ensino e aprendizagem de literatura;;True
21;30;Gêneros discursivos e tipologias textuais;Processos de letramento;;True
22;31;Teorias pedagógicas e Didática;Planejamento e avaliação educacional;Planejamento e avaliação do ensino e da aprendizagem;True
23;32;Diferença, Diversidade e Educação inclusiva;Libras;;True
24;33;Diferença, Diversidade e Educação inclusiva;;;True
25;34;Psicologia da Educação;;;True
26;35;Teorias pedagógicas e Didática;Planejamento e avaliação do ensino e da aprendizagem;Conteúdos e metodologias específicas do ensino de: Língua Portuguesa, Matemática, Ciências, Geografia, História, Artes e Educação Física;True
