;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Estrutura molecular e de sólidos iônicos e metálicos;;;True
1;10;Compostos orgânicos: reações e mecanismos, macromoléculas naturais e sintéticas;;;False
2;11;Compostos inorgânicos de elementos representativos e de coordenação;;;True
3;12;Elementos químicos e estrutura atômica;;;True
4;13;Métodos de análise em Química: caracterização e quantificação;;;False
5;14;Eletroquímica;;;True
6;15;Equilíbrio químico;;;True
7;16;Bioquímica: estrutura de biomoléculas, catálise enzimática, biossíntese e metabolismo;;;True
8;17;Cinética química;;;True
9;18;Gases e termodinâmica;;;True
10;19;Química verde e química ambiental;;;True
11;20;Compostos orgânicos: reações e mecanismos, macromoléculas naturais e sintéticas;;;True
12;21;Técnicas básicas de laboratório: normas de segurança e operações de laboratório, compatibilidade entre substâncias, riscos associados à manipulação de produtos químicos e destinação de resíduos;;;False
13;22;Bioquímica: estrutura de biomoléculas, catálise enzimática, biossíntese e metabolismo;;;True
14;23;Compostos inorgânicos de elementos representativos e de coordenação;;;True
15;24;Métodos de análise em Química: caracterização e quantificação;;;False
16;25;Compostos orgânicos: reações e mecanismos, macromoléculas naturais e sintéticas;;;True
17;26;Identificação de barreiras epistemológicas em materiais didáticosescritos;;;False
18;27;Parametrização de métodos de avaliação: elaboração dequestões e critérios de avaliação;;;True
19;28;Recursos didáticos;;;True
20;29;Projetos e propostas curriculares, políticas públicas e suas implicações para o ensino de Química;;;True
21;30;História da Química nocontexto do desenvolvimento científico e tecnológico e a sua relação com o ensino de Química;;;True
22;31;Teorias pedagógicas e Didática;Planejamento e avaliação educacional;Planejamento e avaliação do ensino e da aprendizagem;True
23;32;Diferença, Diversidade e Educação inclusiva;Libras;;True
24;33;Diferença, Diversidade e Educação inclusiva;;;True
25;34;Psicologia da Educação;;;True
26;35;Teorias pedagógicas e Didática;Planejamento e avaliação do ensino e da aprendizagem;Conteúdos e metodologias específicas do ensino de: Língua Portuguesa, Matemática, Ciências, Geografia, História, Artes e Educação Física;True
