;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Teoria e Metodologia da História;;;True
1;10;História Contemporânea;;;True
2;11;História e cultura afro-brasileira e indígena;;;True
3;12;História Moderna;;;True
4;13;História da África;;;False
5;14;História do Brasil;História da América;;True
6;15;História Medieva;;;True
7;16;História Antiga;;;True
8;17;Teoria e Metodologia da História;;;True
9;18;História do Brasil;;;True
10;19;História Moderna;;;True
11;20;História do Brasil;;;True
12;21;História da África;;;True
13;22;História e cultura afro-brasileira e indígena;;;True
14;23;História Moderna;História Contemporânea;;False
15;24;História da América;;;True
16;25;História do Brasil;;;True
17;26;Ensino de História;;;True
18;27;Ensino de História;;;True
19;28;História da América;;;True
20;29;Ensino de História;;;True
21;30;História e cultura afro-brasileira e indígena;História do Brasil;;False
22;31;Teorias pedagógicas e Didática;Planejamento e avaliação educacional;Planejamento e avaliação do ensino e da aprendizagem;True
23;32;Diferença, Diversidade e Educação inclusiva;Libras;;True
24;33;Diferença, Diversidade e Educação inclusiva;;;True
25;34;Psicologia da Educação;;;True
26;35;Teorias pedagógicas e Didática;Planejamento e avaliação do ensino e da aprendizagem;Conteúdos e metodologias específicas do ensino de: Língua Portuguesa, Matemática, Ciências, Geografia, História, Artes e Educação Física;True
