;QUESTION_ID;FIRST_SUBJECT;SECOND_SUBJECT;THIRD_SUBJECT;VALIDITY
0;9;Desenvolvimento e aprendizagem motora;;;True
1;10;Educação Física, modo de vida e promoção da saúde;;;True
2;11;Cineantropometria aplicada à educação física escolar;;;True
3;12;Dimensões psicológicas na Educação Física;;;True
4;13;Educação Física inclusiva;;;True
5;14;Avaliação na Educação Física escolar;;;True
6;15;Ludicidade, lazer, corpo e movimento;;;True
7;16;Educação Física na contemporaneidade: mídia, meio ambiente, diversidade e gênero;;;False
8;17;Dimensões sócio-históricas e antropológicas da Educação Física;Processos de ensino-aprendizagem e suas dimensões conceituais, procedimentais e atitudinais na Educação Física escolar;;True
9;18;Educação Física inclusiva;;;True
10;19;Educação Física inclusiva;;;True
11;20;Processos de ensino-aprendizagem e suas dimensões conceituais, procedimentais e atitudinais na Educação Física escolar;;;True
12;21;Dimensões morfofuncionais do movimento humano;Cinesiologia aplicada à Educação Física;;True
13;22;Manifestações do movimento humano: esporte, jogo, ginástica, lutas, práticas corporais de aventura, atividades rítmicas e expressivas;;;True
14;23;Métodos e técnicas de pesquisa em Educação Física;;;False
15;24;Dimensões filosóficas da Educação Física;;;True
16;25;Abordagens pedagógicas da Educação Física;;;False
17;26;Abordagens pedagógicas da Educação Física;Teorias de aprendizagem e estilos de ensino;;True
18;27;Educação Física, modo de vida e promoção da saúde;Políticas públicas de educação, esporte, lazer e saúde;;False
19;28;Teorias de aprendizagem e estilos de ensino;;;True
20;29;Manifestações do movimento humano: esporte, jogo, ginástica, lutas, práticas corporais de aventura, atividades rítmicas e expressivas;Educação Física na contemporaneidade: mídia, meio ambiente, diversidade e gênero;;True
21;30;Dimensões morfofuncionais do movimento humano;;;True
22;31;Teorias pedagógicas e Didática;Planejamento e avaliação educacional;Planejamento e avaliação do ensino e da aprendizagem;True
23;32;Diferença, Diversidade e Educação inclusiva;Libras;;True
24;33;Diferença, Diversidade e Educação inclusiva;;;True
25;34;Psicologia da Educação;;;True
26;35;Teorias pedagógicas e Didática;Planejamento e avaliação do ensino e da aprendizagem;Conteúdos e metodologias específicas do ensino de: Língua Portuguesa, Matemática, Ciências, Geografia, História, Artes e Educação Física;True
